State,Species,Band,Pair,Comp,Tag,Lat,Long,Elev,Aspect,Slope,DBH,Bark,BAF,PIPO_L,PIPO_R,PIPO_G,POTR_L,POTR_R,POTR_G,PIEN_L,PIEN_R,PIEN_G,PSME_L,PSME_R,PSME_G,ABLA_L,ABLA_R,ABLA_G,PIED_L,PIED_R,PIED_G,QUGA_L,QUGA_R,QUGA_G,Jun_sp_L,Jun_sp_R,Jun_sp_G,BA_tot,BA_sameL,BA_sameLR,BA_sameRG,BA_same_all,BA_otherL,BA_otherLR,BA_otherRG,BA_other_all,BA_totL,BA_totR,BA_totG,PIPO_5,PIPO_5d,POTR_5,POTR_5d,PIEN_5,PIEN_5d,ABLA_5,ABLA_5d,PSME_5,PSME_5d,PIED_5,PIED_5d,QUGA_5,PIPU_5,PIPU_5d,Jun_sp_5,Jun_sp_5d,N_Cr,p_bot(of canopy),p_top(of canopy),p_base(ref),dist,three_cams,Notes,pic_N,pic_S,PIPO_r1,PIPO_r2,PIPO_r3,PIPO_r4,PIPO_reg_dead,POTR_r1,POTR_r2,POTR_r3,POTR_r4,POTR_reg_dead,PSME_r1,PSME_r2,PSME_r3,PSME_r4,PSME_rdead,ABLA_r1,ABLA_r2,ABLA_r3,ABLA_r4,ABLA_rt,ABLA_rdead,PIEN_r1,PIEN_r2,PIEN_r3,PIEN_r4,PIEN_rt,PIEN_rdead,PIED_R1,PIED_r2,PIED_r3,PIED_r4,PIED_rdead,Jun_spR1,Jun_spr2,Jun_spr3,Jun_spr4,Jun_sprdead,other
CO,PIPO,M,7,H,PIPO-M-7H,37.42987,108.28416,2440,S,13,45.4,3.3,10,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,190,190,10,200,0,0,0,0,190,0,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27.8,57.8,-13.9,31,n,in logging unit but saved,,,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,PIPO,M,7,L,PIPO-M-7L,37.42991,108.28429,2446,S,13,51.7,3.6,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,80,0,80,0,0,0,0,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31.7,89,-9.4,25,y,in logging unit but saved,,,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,PIPO,M,8,H,PIPO-M-8H,37.42738,108.28402,2456,S,3,58,4.8,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,0,120,0,0,0,0,120,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29.7,86.6,-6.5,27,n,in logging unit but saved,,,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,PIPO,M,8,L,PIPO-M-8L,37.42748,108.28445,2450,S,5,56,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,70,0,70,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34.8,97.1,-3,25,n,in logging unit but saved,,,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,PIPO,M,9,H,PIPO-M-9H,37.42665,108.28458,2449,S,3,32.6,2.2,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,135,135,0,135,0,0,0,0,135,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,72.3,98.6,-3.5,23,n,will be logged,,,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,PIPO,M,9,L,PIPO-M-9L,37.42646,108.28452,2437,SW,3,34.4,2.8,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,85,0,85,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.1,69.1,-0.9,26,n,in logging unit but saved,,,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,PIPO,M,10,H,PIPO-M-10H,37.42549,108.28567,2431,WSW,8,33.4,3,10,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,270,270,20,290,0,0,0,0,270,0,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,74.8,95.5,-0.9,22,n,,,,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,PIPO,M,10,L,PIPO-M-10L,37.42528,108.28574,2425,WSW,10,36.8,3.3,10,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,90,90,20,110,0,0,0,0,90,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7,63.1,-12.4,22,n,,,,0,1,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,1,H,POTR-H-1H,37.47519,108.16055,3060,SSW,15,30.2,1.1,10,0,0,0,23,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,320,230,230,0,230,90,320,0,90,320,0,0,0,0,5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,5,90,116,0,20,y,near ABLA-L-1H,130,131,0,0,0,0,NA,7,2,0,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,1,L,POTR-H-1L,37.4755,108.16063,3060,SW,15,34,1,10,0,0,0,3,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,70,30,30,0,30,40,70,0,40,70,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,45.9,73.7,0,29,y,near ABLA-L-1L,132,133,0,0,0,0,NA,24,3,3,3,NA,0,0,0,0,NA,1,0,0,0,0,NA,1,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,2,H,POTR-H-2H,37.4766,108.16027,3076,SW,5,44,2.2,10,0,0,0,4,0,1,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,160,40,40,10,50,110,150,0,110,150,0,10,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,55,73,0,33,y,,136,137,0,0,0,0,NA,1,0,0,0,NA,0,0,0,0,NA,11,2,1,0,0,NA,1,0,2,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,2,L,POTR-H-2L,37.47657,108.16007,3077,SW,5,48,2.5,10,0,0,0,3,0,0,4,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,160,30,30,0,30,120,160,10,130,150,10,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,48,68,0,34,y,,138,139,0,0,0,0,NA,9,0,0,0,NA,0,0,0,0,NA,3,8,2,2,0,"2,3",0,0,0,2,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,3,L,POTR-H-3L,37.47728,108.15832,3103,SW,20,35.2,1.2,10,0,0,0,7,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,160,70,70,0,70,90,160,0,90,160,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,116,150,0,20,y,"only one pic with all, only swung 1/2 regen, so multiplied by 2",146,NA,0,0,0,0,NA,38,8,0,0,NA,0,0,0,0,NA,18,22,14,6,0,NA,0,4,2,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,3,H,POTR-H-3H,37.47728,108.15832,3103,SW,20,25.6,1.1,10,0,0,0,7,0,0,4,0,0,0,0,0,11,2,2,0,0,0,0,0,0,0,0,0,260,70,70,0,70,150,240,40,190,220,20,20,0,0,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,5,79.1,102,-29.1,17,y,same pics as ABLA-L-3H,147,148,0,0,0,0,NA,15,3,0,0,NA,0,0,0,0,NA,4,1,0,2,0,4,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,4,L,POTR-H-4L,37.47813,108.15969,3089,WSW,7,54.1,2.7,10,0,0,0,1,0,1,1,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,80,10,10,10,20,40,50,20,60,50,0,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63,113,0,26,y,,149,150,0,0,0,0,NA,12,1,0,0,NA,0,0,0,0,NA,4,6,1,2,0,NA,2,1,3,6,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,4,H,POTR-H-4H,37.4781,108.15974,3092,WSW,15,41.3,1.9,10,0,0,0,4,0,0,4,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,140,40,40,0,40,80,130,20,100,120,10,10,0,0,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,4,69.3,88.7,0,33,y,,151,152,0,0,0,0,NA,1,2,0,0,NA,0,0,0,0,NA,14,8,6,3,0,NA,2,10,1,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,5,H,POTR-H-5H,37.48036,108.16074,3100,S,20,34.7,1.5,10,0,0,0,12,0,4,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,270,120,120,40,160,110,230,0,110,230,0,40,0,0,9,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5,62.5,85.4,0,27,y,,161,162,0,0,0,0,NA,0,0,0,0,4,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,5,L,POTR-H-5L,37.48048,108.16118,3090,S,25,39.2,1.5,10,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,90,90,0,90,10,100,0,10,100,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.2,80,0,27,y,,163,164,0,0,0,0,NA,12,4,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,6,L,POTR-H-6L,37.47376,108.15451,3072,WSW,0,59,4.5,10,0,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,100,100,0,100,40,140,0,40,140,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,53,90.7,-5.7,25,y,,324,325,0,0,0,0,NA,22,7,1,4,NA,0,0,0,0,NA,0,0,0,0,0,NA,1,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,6,H,POTR-H-6H,37.47368,108.1543,3077,S,3,44.4,3,10,0,0,0,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,180,180,0,180,40,220,0,40,220,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,56.6,76.2,-0.2,32,y,,326,327,0,0,0,0,NA,59,49,3,2,"2,3,4",0,0,0,0,NA,1,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,7,L,POTR-H-7L,37.47227,108.15403,3072,SW,5,42.3,2,10,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,170,170,0,170,0,170,0,0,170,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.9,80.2,-18,30,y,,328,329,0,0,0,0,NA,13,21,2,2,"4,3",0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,7,H,POTR-H-7H,37.47247,108.15385,3083,SSW,15,38.4,1.3,10,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,220,220,0,220,0,220,0,0,220,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,70.2,89.6,1.2,30,y,,330,331,0,0,0,0,NA,17,4,0,1,NA,0,0,0,0,NA,0,0,1,0,0,NA,3,4,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,8,L,POTR-H-8L,37.47222,108.15279,3080,SSW,7,30,1.2,10,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,110,110,0,110,0,110,0,0,110,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27.5,67.7,-9.5,23,y,,332,333,0,0,0,0,NA,86,39,0,2,"2,1",0,0,0,0,NA,1,0,0,0,0,NA,3,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,8,H,POTR-H-8H,37.47219,108.15292,3082,SSW,7,31.5,1,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,0,200,0,200,0,0,200,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,62,106,-11.7,23,y,,334,335,0,0,0,0,NA,33,33,0,1,"2,4,4",0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,9,L,POTR-H-9L,37.47311,108.15182,3073,S,3,25.8,1.2,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,0,100,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1,96,-1.6,18,y,,340,341,0,0,0,0,NA,20,78,2,2,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,9,H,POTR-H-9H,37.47287,108.15202,3075,S,10,28,1.1,10,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,260,260,0,260,0,260,0,0,260,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,51.2,70.1,-15.5,23,y,,342,343,0,0,0,0,NA,45,37,0,1,"1,1,1,4,4",0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,10,H,POTR-H-10H,37.47412,108.15241,3099,S,5,47.4,2.1,10,0,0,0,3,0,0,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,190,30,30,0,30,160,190,0,160,190,0,0,0,0,1,0,10,0,2,0,0,0,0,0,0,0,0,0,0,5,66,98.6,-11.1,23,y,,352,353,0,0,0,0,NA,12,2,0,0,NA,0,0,0,0,NA,1,0,0,0,0,NA,3,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,10,L,POTR-H-10L,37.47422,108.15232,3094,S,7,50.8,2.8,10,0,0,0,4,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,140,40,40,0,40,100,140,0,100,140,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,64.8,93.8,-7.1,26,y,missed w/in 5m and #crowns,354,355,0,0,0,0,NA,21,16,0,0,"1,1,1,1,1",0,0,0,0,NA,1,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,11,L,POTR-H-11L,37.48755,108.16841,3100,SW,5,27.4,0.9,10,0,0,0,2,0,0,3,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,190,20,20,0,20,150,170,20,170,170,0,20,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,58.7,93.4,-5.6,20,y,,466,467,0,0,0,0,NA,20,2,0,0,NA,0,0,0,0,NA,5,1,0,0,0,NA,5,0,0,2,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,11,H,POTR-H-11H,37.48707,108.16831,3099,SW,5,28.5,0.9,10,0,0,0,11,0,0,1,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,280,110,110,0,110,160,280,10,170,270,10,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,5,45.2,82.3,-12.2,26,y,,468,469,0,0,0,0,NA,6,4,0,0,NA,0,0,0,0,NA,4,10,9,9,0,NA,0,0,1,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,12,L,POTR-H-12L,37.48975,108.16877,3098,SSW,5,40.4,1.5,10,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,110,40,40,0,40,70,110,0,70,110,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,34.8,73.4,-14.3,23,y,,470,471,0,0,0,0,NA,57,16,3,3,NA,0,0,0,0,NA,1,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,12,H,POTR-H-12H,37.48933,108.1688,3100,SSW,10,39,1.3,10,0,0,0,13,1,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,240,130,140,10,140,100,240,0,100,230,10,0,0,0,15,0,3,0,8,0,0,0,0,0,0,0,0,0,0,4,57.4,81.7,-10.1,23,y,,472,473,0,0,0,0,NA,15,5,0,1,NA,0,0,0,0,NA,0,0,3,2,0,4,0,0,0,4,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,13,L,POTR-H-13L,37.48162,108.17239,3092,SW,2,32.2,1.2,10,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,60,70,10,70,0,70,0,0,60,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20.4,64.1,-6.1,23,y,,482,483,0,0,0,0,NA,21,14,5,2,NA,0,0,0,0,NA,2,12,3,0,0,NA,1,1,0,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,13,H,POTR-H-13H,37.48174,108.17208,3096,SW,5,32,1,10,0,0,0,10,0,0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,330,100,100,0,100,230,330,0,230,330,0,0,0,0,4,0,1,0,17,0,0,0,0,0,0,0,0,0,0,4,59,83.8,-1.7,28,y,,484,485,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,1,0,3,7,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,14,H,POTR-H-14H,37.49717,108.1745,3066,WSW,5,33,1.6,10,0,0,0,15,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,290,150,150,0,150,140,290,0,140,290,0,0,0,0,13,0,2,0,4,0,0,0,0,0,0,0,0,0,0,4,71.4,99.6,-2.4,21,0,0,494,495,0,0,0,0,NA,0,0,2,7,0,0,0,0,0,NA,0,0,3,4,0,NA,0,0,0,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,14,L,POTR-H-14L,37.49733,108.17487,3069,SW,8,37.2,2.2,10,0,0,0,14,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,170,140,140,0,140,30,170,0,30,170,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,48.9,68.4,-6.9,32,0,0,96,97,0,0,0,0,NA,17,21,4,1,0,0,0,0,0,NA,2,0,0,0,0,NA,1,0,1,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,15,L,POTR-H-15L,37.49428,108.17317,3089,SW,5,28.8,1.1,10,0,0,0,7,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110,70,70,10,80,30,100,0,30,100,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41.8,103,7,20,0,0,503,504,0,0,0,0,NA,14,13,3,9,0,0,0,0,0,NA,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,H,15,H,POTR-H-15H,37.49398,108.17322,3090,SW,8,24.9,0.8,10,0,0,0,6,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,160,60,60,0,60,100,160,0,100,160,0,0,0,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,41.6,81,-2,20,0,0,505,506,0,0,0,0,NA,21,16,1,4,0,0,0,0,0,NA,0,2,1,1,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,L,1,H,POTR-L-1H,37.49124,108.23892,2710,SW,3,23.2,1.2,10,1,0,0,10,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,100,110,10,110,30,130,30,60,130,10,30,1,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,58.8,83.1,0,15,,originally entered into wrong spreadsheet and shifted,228,229,0,0,1,0,NA,16,4,0,0,NA,0,0,0,1,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,L,1,L,POTR-L-1L,37.49117,108.23897,2709,SW,3,21,1.2,10,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,20,20,0,20,20,40,10,30,40,0,10,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45.5,74.2,0,16,,originally entered into wrong spreadsheet and shifted,230,231,0,0,0,0,NA,41,8,0,0,NA,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,L,2,L,POTR-L-2L,37.49039,108.23978,2703,S,7,27.2,1.4,10,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,20,30,20,40,10,40,0,10,30,10,10,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,50.5,89.6,0,16,,originally entered into wrong spreadsheet and shifted,236,237,0,0,0,0,NA,7,3,1,1,NA,0,1,0,1,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,L,2,H,POTR-L-2H,37.49087,108.23985,2706,SW,3,26.9,1.1,10,2,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,10,20,20,30,50,50,0,50,60,10,10,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,63,92,0,17,,originally entered into wrong spreadsheet and shifted,238,239,0,0,0,0,NA,12,8,4,0,"1,1",0,0,0,1,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,L,3,L,POTR-L-3L,37.48751,108.24126,2701,S,2,40.7,1.4,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,10,0,10,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,59.6,87.7,0,25,,originally entered into wrong spreadsheet and shifted,240,241,0,0,0,0,NA,4,1,1,1,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,L,3,H,POTR-L-3H,37.48734,108.24092,2698,SSE,7,40,1.8,10,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,70,70,40,110,0,70,0,0,70,0,40,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,57.1,83.2,0,24,,originally entered into wrong spreadsheet and shifted,242,243,0,0,0,0,NA,12,0,2,0,"1,2",0,1,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,L,4,H,POTR-L-4H,37.48564,108.24729,2682,SSW,7,27.8,1.3,10,3,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,60,60,80,140,30,60,0,30,90,0,80,0,0,2,4,0,0,0,0,0,0,0,0,0,3,0,0,0,5,98,126,-9.1,12,,originally entered into wrong spreadsheet and shifted,248,249,0,0,0,0,NA,14,9,2,0,"2,2",0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,L,4,L,POTR-L-4L,37.48599,108.24802,2675,SSW,6,30.3,1.3,10,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,20,0,20,20,20,0,20,40,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.5,106,-12.4,14,,originally entered into wrong spreadsheet and shifted,250,251,0,0,0,0,NA,0,5,3,4,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,L,5,L,POTR-L-5L,37.48521,108.25084,2672,S,3,31,1.4,10,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,50,20,60,0,50,0,0,40,10,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,64.5,127,-9.5,11,,originally entered into wrong spreadsheet and shifted,256,257,0,0,0,0,NA,14,4,1,1,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,L,5,H,POTR-L-5H,37.48508,108.25082,2678,SW,3,31.3,1.7,10,0,0,0,6,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,60,70,10,70,40,110,0,40,100,10,0,0,0,6,0,0,0,0,0,1,0,0,0,0,2,0,0,0,5,74.5,120,-15,12,,originally entered into wrong spreadsheet and shifted,258,259,0,0,0,0,NA,13,0,0,0,NA,0,1,2,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
CO,POTR,L,6,L,POTR-L-6L,37.48452,108.25175,2660,SSE,6,26.9,1.4,10,1,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,40,70,60,100,10,70,0,10,50,30,30,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71.1,106,-19.4,11.5,,originally entered into wrong spreadsheet and shifted,260,261,0,0,0,0,NA,2,4,2,0,"1,1,1",0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,
